% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.14199509077853686,0.015334267189378806,0.37214293024720463
-0.1355186477254554,0.03160603598825602,0.3720436813202055
-0.14472725702940337,0.02164920203168814,0.38445129319678695
-0.14802397838122894,0.02426729948291471,0.368462040554614
-0.1441067537936553,0.02551572260538548,0.38400973045203474
-0.1381994129211062,0.0167767066600367,0.3733923612346344
-0.1414815595479912,0.019126608184239623,0.3724134145569194
-0.1409073442753546,0.022963688303349977,0.37318084800870915
-0.1377906184552264,0.02052916169889437,0.37709325469543026
-0.13947481394678132,0.030618456012185418,0.37870207508299863
-0.13637513168587853,0.027872088377074875,0.38300521560457307
-0.1401589281180946,0.026701640580815877,0.38034457912264136
-0.13908049810765474,0.00539539254906429,0.3718195357208636
-0.13552169251695143,0.007016132778677168,0.3634363325145898
-0.14634223791282158,0.0018667654069860048,0.33258475830860434
-0.1499449929334926,0.004061907701420174,0.32082044998353076
-0.14634597568315003,-0.00208955909669249,0.3168276876744857
-0.14282825143437486,-1.0261019395294113E-4,0.3444723443231628
-0.14625256297951877,-0.005998890855626257,0.30874333108644053
-0.1499449929334926,-0.004061907701420229,0.3308754349893583
-0.14255490108050312,-0.00790874195681608,0.3395452965953332
-0.14267426204687494,-0.00399170570768888,0.340955109549274
-0.1355859848456225,0.003379234511136872,0.36911257546476955
-0.1473125524113234,-0.028266798581747778,0.267083564507299
-0.14406727668300018,-0.02572714233065247,0.29529314600314766
-0.14802397838122894,-0.024267299482914725,0.27240594089328574
-0.146493083356513,-0.032245566031653655,0.2585742704488909
-0.1433944259674909,-0.02954115482871849,0.2972894082026157
-0.14473428143399442,-0.021762930448781973,0.2920621216322122
-0.148626839486821,-0.02025000207799351,0.2736593295574035
-0.1422548647406672,-0.011782082487262792,0.3363784986272466
-0.13920753443168338,0.0016516161969522827,0.3658650923866286
-0.1452663370704433,-0.017830262331858214,0.2950559435905898
-0.1420115248502997,-0.015473855375967148,0.32943438362467764
-0.1409647516601505,-0.02315590561185416,0.3183045673187019
-0.13885442296528422,-0.009642414041441363,0.34643990033274225
-0.13902658017312622,-0.0058569020511914545,0.3497277631516193
-0.13931094701522403,-0.0019796924375211234,0.3553090172007296
-0.13564890434061497,-2.2227433865333523E-4,0.3678304720700179
-0.11821401693838642,0.0665240711819146,0.3900531121205713
-0.12167388470889949,0.06014007100852706,0.38292008552837536
-0.11998657892390645,0.06322963617924988,0.39232632738539636
-0.11419155219718495,0.06620144464129592,0.37711399191477596
-0.11601920841433416,0.06313377280149651,0.3924717510951838
-0.12609057003950688,0.04988901963239964,0.3837460130345281
-0.12067797739546061,0.05350081336378642,0.3802067295283024
-0.12214553518712343,0.05022424761834685,0.37890311323071163
-0.11928787583347426,0.05686194915837395,0.3816444867069033
-0.11731333941869006,0.05371929046885274,0.38185784499701897
-0.11027251376910342,0.096147745436077,0.37722438040504885
-0.11165276063434054,0.1001681638183043,0.37572793147680655
-0.10879075514846477,0.09230104118025471,0.37542331219247727
-0.10764504266277596,0.09900269336308802,0.38363764573628806
-0.10889932378846964,0.10315491882801349,0.38000584869075177
-0.10488405557264364,0.1019623464807358,0.3819532749796421
-0.10606601717798216,0.10606601717798211,0.3730547875819574
-0.1020890383198414,0.10478013607097719,0.3740217069699703
-0.1031549188280135,0.10889932378846962,0.36849952543809944
-0.11241583019450437,0.06935248692012828,0.37110174428916776
-0.11079625971130348,0.06601645577447939,0.3713056516234951
-0.11026208852898044,0.07889387111020299,0.3850282516449379
-0.10972926710211332,0.08550515607730792,0.38042847778811617
-0.10807319910242594,0.08181274256702331,0.38204641310335474
-0.10737664451158843,0.08834733364368151,0.3809104281201729
-0.11044101327971866,0.07233558569349882,0.38322126093287817
-0.10849243651854847,0.07527393877740618,0.38759172547906445
-0.1063026125450048,0.07823240688973235,0.3839756788407001
-0.10507974045270095,0.07438510702735462,0.3880570295540838
